"Time","MEDICINE","WINE","FERTILIZER","IRON","PIG_IRON","STEEL","TOOLS"
"346362","-1.0","-1.0","-1.0","100.3423958176834","119.64857265426335","129.52262233832997","175.37352402237596"
"346423","-1.0","-1.0","-1.0","99.84141990820662","119.64857265426335","129.52262233832997","175.37352402237596"
"346422","-1.0","-1.0","-1.0","99.84141990820662","119.64857265426335","129.52262233832997","175.37352402237596"
"346423","-1.0","-1.0","-1.0","99.84141990820662","119.64857265426335","129.52262233832997","175.37352402237596"
"346449","-1.0","-1.0","-1.0","99.84141990820662","119.64857265426335","129.52262233832997","173.07474606306195"
"346593","-1.0","-1.0","-1.0","99.84141990820662","122.6122757764801","129.52262233832997","173.07474606306195"
"346594","-1.0","-1.0","-1.0","99.84141990820662","122.6122757764801","129.52262233832997","173.07474606306195"
"346720","-1.0","-1.0","-1.0","99.84141990820662","122.6122757764801","136.16681878069033","173.07474606306195"
"346721","-1.0","-1.0","-1.0","99.84141990820662","122.6122757764801","136.16681878069033","173.07474606306195"
"346772","-1.0","-1.0","-1.0","96.87731288876262","122.6122757764801","136.16681878069033","173.07474606306195"
"346772","-1.0","-1.0","-1.0","96.87731288876262","122.6122757764801","136.16681878069033","173.07474606306195"
"346772","-1.0","-1.0","-1.0","96.87731288876262","122.6122757764801","136.16681878069033","173.07474606306195"
"346822","-1.0","-1.0","-1.0","96.87731288876262","122.6122757764801","136.16681878069033","256.4028892102498"
"346944","-1.0","-1.0","-1.0","96.87731288876262","120.50754919715415","136.16681878069033","186.9177062342721"
"346944","-1.0","-1.0","-1.0","96.87731288876262","120.50754919715415","136.16681878069033","186.9177062342721"
"347076","-1.0","-1.0","-1.0","96.87731288876262","120.50754919715415","133.95068711063058","186.9177062342721"
"347076","-1.0","-1.0","-1.0","96.87731288876262","120.50754919715415","133.95068711063058","186.9177062342721"
"347131","-1.0","-1.0","-1.0","97.93586331753339","120.50754919715415","133.95068711063058","186.9177062342721"
"347131","-1.0","-1.0","-1.0","97.93586331753339","120.50754919715415","133.95068711063058","186.9177062342721"
"347131","-1.0","-1.0","-1.0","97.93586331753339","120.50754919715415","133.95068711063058","186.9177062342721"
"347185","-1.0","-1.0","-1.0","97.93586331753339","120.50754919715415","133.95068711063058","290.1230517188478"
"347305","-1.0","-1.0","-1.0","97.93586331753339","121.16839017703775","133.95068711063058","190.3497342327361"
"347306","-1.0","-1.0","-1.0","97.93586331753339","121.16839017703775","133.95068711063058","190.3497342327361"
"347441","-1.0","-1.0","-1.0","97.93586331753339","121.16839017703775","133.95068711063058","190.3497342327361"
